contextID,slug,alignment,type,subtype,armor_class,hit_points,strength,dexterity,constitution,intelligence,wisdom,charisma,cr
dnd5e,baba-yagas-horsemen-bright-day,lawful neutral,Fey,,20,171,22,11,21,16,18,18,11
dnd5e,baba-yagas-horsemen-red-sun,lawful neutral,Fey,,20,171,22,11,21,16,18,18,11
dnd5e,babayagashorsemen-tob1-2023,Lawful Neutral,Fey,,20,171,22,11,21,16,18,18,11
dnd5e,baboon,unaligned,Beast,,12,3,8,14,11,4,12,6,0
dnd5e,baboon-a5e,,Beast,,12,3,8,14,10,4,12,6,0
dnd5e,baboon_bf,,Beast,,11,10,8,12,10,4,12,6,0.125
dnd5e,backup-holler-spider,chaotic neutral,Beast,,12,14,7,15,10,5,14,5,0.25
dnd5e,badger,unaligned,Beast,,10,3,4,11,12,2,12,5,0
dnd5e,badger-a5e,,Beast,,10,3,4,10,12,2,12,4,0
dnd5e,badger_bf,,Beast,,10,9,4,10,12,2,12,4,0
dnd5e,badger_giant_bf,,Beast,,10,15,12,10,14,2,12,4,0.25
dnd5e,bagiennik,chaotic neutral,Aberration,,15,75,16,18,16,9,16,11,3
dnd5e,bagiennik-tob1-2023,Chaotic Neutral,Aberration,,15,75,16,18,16,9,16,11,3
dnd5e,balara_bf,,Undead,,17,114,16,14,14,6,14,8,6
dnd5e,baleful-miasma,neutral evil,Elemental,,13,52,13,17,14,6,11,6,2
dnd5e,baliri-demon,chaotic evil,Fiend,demon,17,190,22,16,20,13,17,14,14
dnd5e,balloon-spider,unaligned,Beast,,13,36,10,16,10,2,12,4,1
dnd5e,balor,chaotic evil,Fiend,demon,19,262,26,15,22,20,16,22,19
dnd5e,balor-a5e,,Fiend,,19,299,26,18,20,20,20,22,19
dnd5e,balor-general-a5e,,Fiend,,19,379,26,18,20,20,20,22,24
dnd5e,balor_bf,,Fiend,Demon,19,292,38,14,34,20,28,34,19
dnd5e,bandit,any non-lawful alignment,Humanoid,any race,12,11,11,12,12,10,10,10,0.125
dnd5e,bandit-a5e,,Humanoid,,12,9,12,10,10,10,10,10,0.125
dnd5e,bandit-captain,any non-lawful alignment,Humanoid,any race,15,65,15,16,14,14,11,14,2
dnd5e,bandit-captain-a5e,,Humanoid,,15,65,14,16,14,14,12,14,3
dnd5e,bandit-lord,any non-lawful,Humanoid,any race,16,91,16,15,14,14,11,14,4
dnd5e,bandit_bf,,Humanoid,Any Lineage,12,9,10,12,12,10,10,10,0.125
dnd5e,bandit_captain_bf,,Humanoid,Any Lineage,16,51,14,18,14,14,10,14,2
dnd5e,banditlord-tob1-2023,Any Non-Lawful Alignment,Humanoid,,16,91,16,15,14,14,11,14,4
dnd5e,bannik,neutral,Fey,,13,60,14,15,13,9,17,10,2
dnd5e,banshee-a5e,,Undead,,13,58,8,16,10,12,10,18,4
dnd5e,bar-brawl,unaligned,Humanoid,,12,67,14,12,13,11,10,9,3
dnd5e,barbed-devil,lawful evil,Fiend,devil,15,110,16,17,18,12,14,14,5
dnd5e,barbed-devil-a5e,,Fiend,,15,102,18,16,18,12,14,14,5
dnd5e,barbed_devil_bf,,Fiend,Devil,15,94,22,16,24,12,20,20,5
dnd5e,bard_bf,,Humanoid,Any Lineage,15,114,10,22,12,14,12,24,5
dnd5e,barometz,chaotic neutral,Plant,,15,95,16,11,18,5,16,13,6
dnd5e,barong,lawful good,Celestial,,20,225,25,20,25,18,23,22,17
dnd5e,basilisk,unaligned,Monstrosity,,12,52,16,8,15,2,8,7,3
dnd5e,basilisk-a5e,,Monstrosity,,15,52,14,8,16,2,10,8,3
dnd5e,basilisk_bf,,Monstrosity,,15,68,16,8,14,2,8,6,3
dnd5e,bastet-temple-cat,chaotic neutral,Monstrosity,,14,40,8,19,12,12,16,18,1
dnd5e,bastettemplecat-tob1-2023,Chaotic Neutral,Monstrosity,,14,40,8,19,12,12,16,18,1
dnd5e,bat,unaligned,Beast,,12,1,2,15,8,2,12,4,0
dnd5e,bat-a5e,,Beast,,12,1,4,10,12,2,12,4,0
dnd5e,bat_bf,,Beast,,11,8,2,12,8,2,12,4,0
dnd5e,bat_giant_bf,,Beast,,12,15,14,14,10,2,12,6,0.25
dnd5e,bat_swarm_of_bats_bf,,Swarm,,12,14,4,14,10,2,12,4,0.25
dnd5e,bathhouse-drake,lawful neutral,Dragon,,16,75,15,14,17,12,18,15,3
dnd5e,beach-weird,neutral,Elemental,,14,65,17,13,13,13,14,10,3
dnd5e,bear_black_bf,,Beast,,11,25,14,10,14,2,12,6,0.5
dnd5e,bear_brown_bf,,Beast,,11,44,18,10,16,2,12,6,1
dnd5e,bear_polar_bf,,Beast,,12,60,20,10,16,2,12,6,2
dnd5e,bearded-devil,lawful evil,Fiend,devil,13,52,16,15,15,9,11,11,3
dnd5e,bearded-devil-a5e,,Fiend,,13,52,16,14,14,8,12,10,3
dnd5e,bearded_devil_bf,,Fiend,Devil,13,63,20,14,18,8,14,10,3
dnd5e,bearfolk,chaotic good,Humanoid,bearfolk,14,45,19,14,16,8,12,9,3
dnd5e,bearfolk-chieftain,chaotic good,Humanoid,bearfolk,17,130,21,14,16,9,14,12,6
dnd5e,bearfolk-thunderstomper,chaotic neutral,Humanoid,,15,105,18,15,16,9,14,18,6
dnd5e,bearfolk-tob1-2023,Chaotic Good,Humanoid,,14,45,19,14,16,8,12,9,3
dnd5e,bearing-golem,unaligned,Construct,,16,75,9,18,16,8,12,3,6
dnd5e,bearking-tob1-2023,Lawful Neutral,Fey,,18,133,21,10,20,12,18,16,12
dnd5e,bearmit-crab,unaligned,Monstrosity,,14,59,18,13,16,4,13,6,2
dnd5e,beetle-clacker-soldier,unaligned,Beast,,15,18,8,14,13,1,7,3,1
dnd5e,beetle-clacker-swarm,unaligned,Beast,,14,36,3,13,10,1,7,1,3
dnd5e,befouled-weird,neutral evil,Elemental,,14,75,17,14,16,5,12,7,5
dnd5e,beggar-ghoul,chaotic evil,Undead,,12,13,10,15,10,12,11,14,0.5
dnd5e,beggarghoul-tob1-2023,Chaotic Evil,Undead,,12,13,10,15,10,12,11,14,0.5
dnd5e,beheadedvengefulspirit-tob1-2023,Any Alignment,Undead,,15,54,7,13,11,10,10,19,4
dnd5e,behir,neutral evil,Monstrosity,,17,168,23,16,18,7,14,12,11
dnd5e,behir-a5e,,Monstrosity,,16,168,20,14,18,10,16,12,11
dnd5e,behir-magus-a5e,,Monstrosity,,16,168,20,14,18,10,16,12,12
dnd5e,behir_bf,,Monstrosity,,17,223,30,16,18,6,22,12,11
dnd5e,behtu,chaotic evil,Humanoid,,14,52,17,16,16,12,11,7,2
dnd5e,behtu-tob1-2023,Chaotic Evil,Humanoid,,14,52,17,16,16,12,11,7,2
dnd5e,beli,neutral evil,Fey,,15,45,11,16,12,8,11,14,2
dnd5e,beli-tob1-2023,Neutral Evil,Fey,,15,45,11,16,12,8,11,14,2
dnd5e,belu,chaotic good,Giant,,16,184,22,12,20,12,10,18,10
dnd5e,berberoka,neutral,Giant,,16,114,20,10,18,6,12,10,7
dnd5e,bereginyas,neutral evil,Fey,,15,70,14,20,12,13,12,11,4
dnd5e,bereginyas-tob1-2023,Neutral Evil,Fey,,14,81,14,19,14,13,12,11,4
dnd5e,berserker,any chaotic alignment,Humanoid,any race,13,67,16,12,17,9,11,9,2
dnd5e,berserker-a5e,,Humanoid,,13,45,14,10,16,10,10,12,2
dnd5e,berserker_bf,,Humanoid,Any Lineage,13,60,18,12,16,8,10,8,2
dnd5e,berstuc,chaotic evil,Fiend,demon,18,157,22,10,20,12,14,19,11
dnd5e,berstuc-tob1-2023,Chaotic Evil,Fiend,,18,157,22,10,20,12,14,19,11
dnd5e,bilwis,chaotic evil,Elemental,,13,49,12,16,10,10,13,16,1
dnd5e,birgemon-seal,unaligned,Aberration,,12,60,12,15,16,4,12,9,2
dnd5e,black-bear,unaligned,Beast,,11,19,15,10,14,2,12,7,0.5
dnd5e,black-bear-a5e,,Beast,,11,19,14,10,14,2,12,6,0.5
dnd5e,black-crier,neutral,Undead,,16,150,14,19,16,11,20,12,11
dnd5e,black-dragon-wyrmling,chaotic evil,Dragon,,17,33,15,14,13,10,11,13,2
dnd5e,black-dragon-wyrmling-a5e,,Dragon,,17,44,14,16,12,10,10,12,2
dnd5e,black-knight-commander,lawful evil,Humanoid,any race,18,78,18,10,14,12,13,15,5
dnd5e,black-patch,unaligned,Ooze,,7,153,18,5,16,4,6,1,6
dnd5e,black-pudding,unaligned,Ooze,,7,85,16,5,16,1,6,1,4
dnd5e,black-pudding-a5e,,Ooze,,7,85,16,4,16,1,6,1,4
dnd5e,black-shuck,chaotic evil,Fiend,,17,157,19,16,21,14,17,15,11
dnd5e,black-sun-orc,chaotic evil,Humanoid,orc,14,65,16,14,14,9,12,8,2
dnd5e,black-sun-priestess,chaotic evil,Humanoid,orc,13,67,16,12,16,9,16,14,3
dnd5e,black_dragon_wyrmling_bf,,Dragon,,17,51,16,18,16,10,14,16,2
dnd5e,black_pudding_bf,,Ooze,,7,122,20,4,16,1,6,1,4
dnd5e,blackguard-a5e,,Humanoid,,18,82,16,12,16,12,14,14,5
dnd5e,blackknightcommander-tob1-2023,Lawful Evil,Humanoid,,18,91,18,10,14,12,13,15,5
dnd5e,blaspheming-hand,lawful evil,Fiend,,14,68,18,10,17,6,12,12,3
dnd5e,bleakheart,neutral evil,Undead,,12,66,10,15,12,10,10,16,3
dnd5e,blemmyes,chaotic evil,Monstrosity,,15,168,20,13,20,7,12,5,8
dnd5e,blemmyes-tob1-2023,Chaotic Evil,Monstrosity,,15,168,20,13,20,7,12,5,8
dnd5e,blestsessebe,neutral good,Celestial,,16,144,21,18,16,11,17,18,8
dnd5e,blink-dog,lawful good,Fey,,13,22,12,17,12,10,13,11,0.25
dnd5e,blink-dog-a5e,,Fey,,13,22,14,16,12,10,12,10,0.25
dnd5e,blink_dog_bf,,Fey,,13,14,12,16,12,10,12,10,0.25
dnd5e,bloatblossom_bf,,Plant,,15,60,16,10,16,2,8,4,2
dnd5e,bloated-ghoul,neutral evil,Undead,,14,142,17,10,16,11,12,13,6
dnd5e,blood-barnacle,unaligned,Beast,,13,25,2,14,10,1,12,8,0.25
dnd5e,blood-elemental,neutral,Elemental,,14,95,16,13,18,5,10,5,5
dnd5e,blood-flurry,neutral evil,Aberration,,17,144,5,21,18,6,12,10,10
dnd5e,blood-giant,lawful neutral,Giant,,15,126,23,12,18,8,16,5,8
dnd5e,blood-hag,chaotic evil,Fey,,16,178,20,16,18,19,21,17,11
dnd5e,blood-hawk,unaligned,Beast,,12,7,6,14,10,3,14,5,0.125
dnd5e,blood-hawk-a5e,,Beast,,11,7,6,12,10,2,14,4,0.125
dnd5e,blood-imp,lawful evil,Fiend,devil,13,14,6,14,13,12,11,14,0.5
dnd5e,blood-ooze,unaligned,Ooze,,8,76,16,6,18,1,8,2,6
dnd5e,blood-zombie,neutral evil,Undead,,10,51,16,6,18,3,6,5,2
dnd5e,bloodhag-tob1-2023,Chaotic Evil,Fey,,16,204,20,16,18,19,21,17,11
dnd5e,bloodsapper,chaotic evil,Aberration,,14,90,16,14,16,5,12,7,3
dnd5e,bloodstone-sentinel,neutral evil,Construct,,15,114,18,7,18,8,10,16,8
dnd5e,bloody-bones,chaotic evil,Monstrosity,,13,55,16,12,12,6,10,10,3
dnd5e,blue-dragon-wyrmling,lawful evil,Dragon,,17,52,17,10,15,12,11,15,3
dnd5e,blue-dragon-wyrmling-a5e,,Dragon,,17,58,16,12,14,12,10,14,3
dnd5e,blue_dragon_wyrmling_bf,,Dragon,,17,68,16,14,18,12,14,18,3
dnd5e,boar,unaligned,Beast,,11,11,13,11,12,2,9,5,0.25
dnd5e,boar-a5e,,Beast,,11,11,12,10,12,2,10,4,0.25
dnd5e,boar_bf,,Beast,,11,15,14,10,12,2,8,4,0.25
dnd5e,boar_giant_bf,,Beast,,12,63,16,10,16,2,6,4,2
dnd5e,boggard-a5e,,Humanoid,,12,13,12,14,10,10,10,10,0.25
dnd5e,boggard-bravo-a5e,,Humanoid,,12,27,12,14,10,10,10,10,0.5
dnd5e,boggard-sovereign-a5e,,Humanoid,,13,67,16,12,14,12,14,12,3
dnd5e,boloti,neutral evil,Fey,,15,63,12,20,14,13,12,11,1
dnd5e,boloti-tob1-2023,Neutral Evil,Fey,,15,45,12,20,14,13,12,11,1
dnd5e,bolt-thrower-a5e,,Construct,,14,44,6,16,14,1,6,1,2
dnd5e,bone-collective,chaotic evil,Undead,,17,120,10,20,18,14,10,16,8
dnd5e,bone-collector,neutral evil,Undead,,13,21,6,15,11,7,14,9,0.5
dnd5e,bone-colossus,chaotic evil,Undead,,16,181,24,11,22,14,16,16,13
dnd5e,bone-crab,neutral,Beast,,13,33,10,14,14,1,12,4,0.5
dnd5e,bone-devil,lawful evil,Fiend,devil,19,142,18,16,18,13,14,16,9
dnd5e,bone-devil-a5e,,Fiend,,19,142,18,16,18,16,14,16,9
dnd5e,bone-golem,unaligned,Construct,,16,60,10,16,17,3,10,1,7
dnd5e,bone-lord,neutral evil,Undead,,20,285,21,15,16,14,18,18,19
dnd5e,bone-swarm,chaotic evil,Undead,Swarm,17,198,22,18,10,9,15,20,10
dnd5e,bone_devil_bf,,Fiend,Devil,18,144,18,16,18,20,22,24,9
dnd5e,bonecollective-tob1-2023,Chaotic Evil,Swarm,,17,120,10,20,18,14,10,16,8
dnd5e,bonecrab-tob1-2023,Unaligned,Beast,,13,33,10,14,14,3,12,4,0.5
dnd5e,bonepowder-ghoul,neutral evil,Undead,,18,195,10,20,18,19,15,18,12
dnd5e,bonepowderghoul-tob1-2023,Neutral Evil,Undead,,18,180,10,20,18,19,15,18,12
dnd5e,boneshard-wraith,neutral evil,Undead,,16,127,16,13,18,13,14,8,12
dnd5e,bonespitter,unaligned,Monstrosity,,17,217,26,7,21,3,10,5,13
dnd5e,boneswarm-tob1-2023,Chaotic Evil,Swarm,,17,198,22,18,10,9,15,20,10
dnd5e,bookkeeper,unaligned,Construct,,12,5,8,14,10,6,8,3,0.125
dnd5e,boomer,unaligned,Plant,,7,22,1,1,12,1,3,1,0.5
dnd5e,boot-grabber,neutral,Aberration,,11,22,17,12,14,4,12,2,0.5
dnd5e,boreal-dragon-wyrmling,chaotic neutral,Dragon,,17,39,17,10,15,11,13,12,2
dnd5e,boreas-chosen,chaotic evil,Humanoid,any race,15,102,17,14,19,8,14,10,7
dnd5e,bouda,neutral evil,Fiend,shapechanger,15,93,19,14,18,10,12,15,5
dnd5e,bouda-tob1-2023,Neutral Evil,Fiend,,15,93,19,14,18,10,12,15,5
dnd5e,brachyura-shambler,neutral evil,Monstrosity,,14,71,16,12,15,6,12,8,4
dnd5e,brain-coral,neutral evil,Aberration,,14,119,16,6,14,18,14,10,5
dnd5e,brain-hood,neutral evil,Aberration,,13,22,4,16,14,17,15,10,0.5
dnd5e,brass-dragon-wyrmling,chaotic good,Dragon,,16,16,15,10,13,10,11,13,1
dnd5e,brass-dragon-wyrmling-a5e,,Dragon,,16,38,14,12,12,14,12,12,2
dnd5e,brass_dragon_wyrmling_bf,,Dragon,,16,36,14,14,16,10,14,16,1
dnd5e,brimstone-locusthound,neutral,Monstrosity,,15,60,19,14,17,3,9,6,3
dnd5e,bronze-dragon-wyrmling,lawful good,Dragon,,17,32,17,10,15,12,11,15,2
dnd5e,bronze-dragon-wyrmling-a5e,,Dragon,,16,39,16,10,14,12,10,14,3
dnd5e,bronze-golem,unaligned,Construct,,13,57,17,6,18,1,10,1,3
dnd5e,bronze_dragon_wyrmling_bf,,Dragon,,17,51,16,14,18,12,14,18,2
dnd5e,broodiken,neutral,Construct,,13,55,8,14,16,2,10,6,1
dnd5e,broodiken-tob1-2023,Unaligned,Construct,,13,44,8,14,16,2,10,6,1
dnd5e,broodmother-of-leng,chaotic evil,Aberration,,17,161,18,14,16,17,10,10,11
dnd5e,brown-bear,unaligned,Beast,,11,34,19,10,16,2,13,7,1
dnd5e,brown-bear-a5e,,Beast,,11,34,18,10,16,2,12,4,1
dnd5e,brownie,neutral good,Fey,,15,28,4,20,12,10,14,12,1
dnd5e,brownie-beastrider,neutral good,Fey,,15,54,4,20,14,10,14,12,3
dnd5e,brownie-mystic,neutral good,Fey,,15,82,4,20,16,10,17,12,5
dnd5e,brumalek,unaligned,Beast,,13,40,5,16,12,4,13,7,0.5
dnd5e,bucca,neutral evil,Fey,,14,27,10,16,17,13,9,16,0.5
dnd5e,bucca-tob1-2023,Neutral Evil,Fey,,14,27,10,16,17,13,9,16,0.5
dnd5e,bugbear,chaotic evil,Humanoid,goblinoid,16,27,15,14,13,8,11,9,1
dnd5e,bugbear-a5e,,Humanoid,,12,30,14,14,14,10,12,10,1
dnd5e,bugbear-chief-a5e,,Humanoid,,15,71,18,14,14,10,12,10,4
dnd5e,bugbear_bf,,Humanoid,,14,40,20,14,12,8,10,8,1
dnd5e,bugbear_champion_bf,,Humanoid,,17,85,22,14,14,12,12,10,4
dnd5e,bukavac,neutral evil,Monstrosity,,16,199,20,17,18,7,15,12,9
dnd5e,bukavac-tob1-2023,Neutral Evil,Monstrosity,,16,199,20,17,18,7,15,12,9
dnd5e,bulbous-violet,unaligned,Plant,,12,38,15,14,13,2,10,2,1
dnd5e,bulette,unaligned,Monstrosity,,17,94,19,11,21,2,10,5,5
dnd5e,bulette-a5e,,Monstrosity,,17,95,18,10,18,2,10,8,6
dnd5e,bulette_bf,,Monstrosity,,17,108,24,10,20,2,10,4,5
dnd5e,bull,unaligned,Beast,,11,25,18,12,16,2,9,7,0.25
dnd5e,bunyip-a5e,,Beast,,14,150,23,15,22,3,12,8,8
dnd5e,buraq,lawful good,Celestial,,17,152,15,18,20,18,18,20,11
dnd5e,buraq-tob1-2023,Lawful Good,Celestial,,17,152,15,18,20,18,18,20,11
dnd5e,burrowling,lawful neutral,Humanoid,burrowling,13,27,10,16,12,9,12,13,0.5
dnd5e,burrowling-tob1-2023,Lawful Neutral,Humanoid,,13,27,10,16,12,9,12,13,0.5
dnd5e,butatsch,chaotic neutral,Aberration,,17,248,23,14,21,16,17,14,14
dnd5e,cackling-skeleton,neutral evil,Undead,,9,26,12,9,15,8,10,14,0.5
dnd5e,cactid,unaligned,Plant,,14,76,16,8,18,7,10,9,3
dnd5e,cactid-tob1-2023,Unaligned,Plant,,14,76,16,8,18,5,10,9,3
dnd5e,cacus-giant,chaotic evil,Giant,,16,138,21,11,20,7,14,10,6
dnd5e,cadaver-sprite,neutral evil,Undead,,14,20,5,18,10,14,13,8,0.5
dnd5e,caldera-kite,unaligned,Monstrosity,,17,119,18,19,16,3,12,4,7
dnd5e,caltrop-golem,unaligned,Construct,,16,75,9,18,16,8,12,3,6
dnd5e,camazotz-tob1-2023,Chaotic Evil,Fiend,,19,537,30,22,25,12,22,25,22
dnd5e,cambion-a5e,,Fiend,,16,93,18,18,18,16,14,18,5
dnd5e,cambium,neutral evil,Fiend,,19,264,21,16,23,17,16,18,14
dnd5e,cambium-tob1-2023,Neutral Evil,Fiend,,19,264,21,16,23,17,16,18,14
dnd5e,camel,unaligned,Beast,,9,15,16,8,14,2,8,5,0.125
dnd5e,camel-a5e,,Beast,,10,15,16,10,14,2,8,4,0.125
dnd5e,camel_bf,,Beast,,10,10,14,10,14,2,8,4,0.125
dnd5e,capybear,neutral,Monstrosity,,13,60,15,14,17,9,12,10,1
dnd5e,carbuncle,chaotic good,Monstrosity,,12,36,8,14,12,11,16,12,1
dnd5e,caretaker-weevil,unaligned,Beast,,13,51,10,12,18,3,14,4,1
dnd5e,carnivorous-ship,neutral,Monstrosity,shapechanger,17,186,23,6,20,7,10,14,13
dnd5e,carnivorous-sod,unaligned,Plant,,12,33,14,6,12,2,10,3,1
dnd5e,carrier-mosquito,unaligned,Beast,,13,75,16,13,15,2,8,4,3
dnd5e,carrion-beetle,neutral,Beast,,15,127,19,12,17,1,13,10,4
dnd5e,carrionbeetle-tob1-2023,Unaligned,Beast,,15,127,19,12,17,1,13,10,4
dnd5e,cat,unaligned,Beast,,12,2,3,15,10,3,12,7,0
dnd5e,cat-a5e,,Beast,,12,2,2,14,10,3,12,6,0
dnd5e,cat_bf,,Beast,,11,8,2,12,10,2,12,6,0
dnd5e,catamount,unaligned,Monstrosity,,12,117,18,14,12,3,10,4,4
dnd5e,catonoctrix,neutral evil,Aberration,,18,168,21,12,21,18,15,19,10
dnd5e,cats-of-ulthar,unaligned,Beast,,14,55,9,18,10,2,14,3,4
dnd5e,catscratch,chaotic evil,Aberration,,13,76,18,14,17,3,12,8,3
dnd5e,catterball,chaotic neutral,Fey,,13,44,8,17,14,5,12,15,1
dnd5e,cauldronborn,unaligned,Construct,,13,13,14,7,12,3,6,1,2
dnd5e,causticcharger-tob1-2023,Unaligned,Monstrosity,,15,133,19,11,16,4,10,6,7
dnd5e,cave-bear-a5e,,Beast,,12,42,20,10,16,2,12,4,2
dnd5e,cave-dragon-wyrmling,neutral evil,Dragon,,16,75,19,12,17,8,10,12,2
dnd5e,cave-drake,neutral,Dragon,,13,95,17,14,18,6,13,11,3
dnd5e,cave-giant,chaotic evil,Giant,,16,200,27,10,22,8,13,6,10
dnd5e,cave-giant-shaman,chaotic evil,Giant,,16,207,27,10,20,10,15,21,14
dnd5e,cave-goat,unaligned,Beast,,11,22,14,13,15,2,10,6,0.25
dnd5e,cave-mimic,neutral,Monstrosity,,13,174,20,8,18,5,13,10,7
dnd5e,cave-ogre-a5e,,Giant,,12,119,19,8,16,10,10,8,2
dnd5e,cave-sovereign,chaotic evil,Aberration,,18,253,25,8,20,16,12,20,16
dnd5e,cave-troll-a5e,,Giant,,18,84,18,12,20,8,12,8,6
dnd5e,cavedragonwyrmling-tob1-2023,Neutral Evil,Dragon,,16,52,19,12,17,8,10,12,2
dnd5e,cavefish-zombie,neutral evil,Undead,,10,37,15,10,16,3,6,3,0.5
dnd5e,cavelight-moss,neutral,Plant,,15,95,24,10,18,1,13,5,4
dnd5e,cavelightmoss-tob1-2023,Unaligned,Plant,,15,95,20,10,18,1,13,5,4
dnd5e,centaur,neutral good,Monstrosity,,12,45,18,14,14,9,13,11,2
dnd5e,centaur-a5e,,Fey,,13,45,16,16,14,10,16,10,2
dnd5e,centaur-chieftain,chaotic neutral,Monstrosity,,16,110,19,12,14,9,14,14,5
dnd5e,centaur_bf,,Monstrosity,,12,63,18,14,14,8,16,10,2
dnd5e,chain-devil,lawful evil,Fiend,devil,16,85,18,15,18,11,12,14,11
dnd5e,chain-devil-a5e,,Fiend,,17,127,18,14,18,10,12,16,9
dnd5e,chain_devil_bf,,Fiend,Devil,16,138,18,14,24,10,18,20,8
dnd5e,chainedangel-tob1-2023,Neutral Evil,Celestial,,16,121,18,16,12,12,18,20,8
dnd5e,chameleon-hydra,unaligned,Monstrosity,,15,184,20,16,20,4,10,7,10
dnd5e,champion-warrior-a5e,,Humanoid,,16,90,18,18,16,10,12,14,5
dnd5e,chamrosh,neutral good,Celestial,,14,39,14,13,15,8,15,16,1
dnd5e,chaos-creeper,chaotic neutral,Plant,,16,150,13,18,16,10,12,17,9
dnd5e,chaos-raptor,chaotic neutral,Monstrosity,,18,248,28,10,20,5,10,10,13
dnd5e,chaos-spawn-goblin,neutral evil,Humanoid,goblinoid,13,22,10,14,12,10,10,6,0.5
dnd5e,chatterlome,lawful evil,Fiend,,16,93,15,18,18,11,14,10,7
dnd5e,chelicerae,neutral evil,Aberration,,16,153,22,17,17,14,15,14,7
dnd5e,chelicerae-tob1-2023,Neutral Evil,Aberration,,16,153,22,17,17,18,15,14,7
dnd5e,chemosit,neutral evil,Fiend,,15,119,16,17,18,13,14,15,5
dnd5e,chernomoi,neutral,Fey,,13,32,9,18,18,12,11,16,1
dnd5e,chernomoi-tob1-2023,Neutral,Fey,,14,32,9,18,18,12,11,16,1
dnd5e,cherufe,chaotic evil,Elemental,,19,161,22,10,21,8,14,6,14
dnd5e,chieftain-tob1-2023,Lawful Evil,Humanoid,,16,110,18,14,14,11,13,14,5
dnd5e,child-of-the-briar,neutral evil,Plant,,13,50,6,17,11,13,10,14,1
dnd5e,child-of-yggdrasil,neutral evil,Aberration,,14,112,16,10,14,10,18,8,6
dnd5e,childofthebriar-tob1-2023,Neutral Evil,Plant,,13,50,6,17,11,13,10,14,1
dnd5e,chill-haunt,neutral evil,Undead,,13,39,7,16,14,8,16,13,3
dnd5e,chimera,chaotic evil,Monstrosity,,14,114,19,11,19,3,14,10,6
dnd5e,chimera-a5e,,Monstrosity,,13,114,18,10,18,3,16,10,7
dnd5e,chimera-royal,neutral evil,Monstrosity,,17,189,21,14,18,9,13,20,15
dnd5e,chimera_bf,,Monstrosity,,14,126,18,10,18,4,20,10,6
dnd5e,chimeric-phantom,chaotic neutral,Undead,,11,36,12,13,10,13,14,5,2
dnd5e,chort-devil,lawful evil,Fiend,devil,18,187,24,20,26,18,20,20,12
dnd5e,chortdevil-tob1-2023,Lawful Evil,Fiend,,18,187,24,20,26,18,20,20,12
dnd5e,chroma-lizard,unaligned,Beast,,15,90,12,16,14,2,10,3,4
dnd5e,chronalmental,unaligned,Elemental,,17,152,1,20,19,9,13,6,8
dnd5e,chronalmental-tob1-2023,Neutral,Elemental,,17,142,14,20,19,9,13,6,8
dnd5e,chronomatic-enhancer,unaligned,Construct,,16,152,21,11,19,9,15,5,12
dnd5e,chuhaister,chaotic evil,Giant,,16,157,22,9,20,10,11,12,7
dnd5e,chupacabra,unaligned,Monstrosity,,13,36,16,15,12,3,12,6,0.5
dnd5e,chuul,chaotic evil,Aberration,,16,93,19,10,16,5,11,5,4
dnd5e,chuul-a5e,,Aberration,,16,93,18,10,16,5,16,10,5
dnd5e,chuul_bf,,Aberration,,15,80,18,10,16,4,14,4,4
dnd5e,cikavak,neutral,Fey,,12,17,4,15,10,12,12,4,0.125
dnd5e,cikavak-tob1-2023,Neutral,Fey,,12,17,4,15,10,12,12,4,0.125
dnd5e,cipactli,chaotic evil,Fiend,demon,15,78,16,14,14,10,10,10,5
dnd5e,citrullus-tob1-2023,Unaligned,Plant,,15,85,18,8,16,3,10,1,3
dnd5e,city-watch-captain,lawful neutral,Humanoid,any race,17,91,13,16,14,10,11,13,4
dnd5e,citywatchcaptain-tob1-2023,Any Lawful Alignment,Humanoid,,15,91,13,16,14,10,11,13,4
dnd5e,clacking-skeleton,neutral evil,Undead,,14,45,14,12,11,6,8,5,2
dnd5e,clay-golem,unaligned,Construct,,14,133,20,9,18,3,8,1,9
dnd5e,clay-guardian-a5e,,Construct,,14,133,20,10,18,3,10,1,9
dnd5e,clay_golem_bf,,Construct,,14,163,20,8,18,2,8,1,9
dnd5e,climbing-vine,unaligned,Plant,,11,13,13,7,15,1,7,1,0.125
dnd5e,cloaker,chaotic neutral,Aberration,,14,78,17,15,12,13,12,14,8
dnd5e,cloaker-a5e,,Aberration,,13,97,18,16,14,12,12,12,8
dnd5e,cloaker_bf,,Aberration,,14,105,18,20,12,12,12,14,8
dnd5e,clockwork-abomination,lawful evil,Construct,devil,16,76,21,12,18,10,10,12,5
dnd5e,clockwork-archon,unaligned,Construct,,18,201,24,9,20,7,10,10,13
dnd5e,clockwork-armadillo,unaligned,Construct,,14,22,10,18,14,5,10,10,0.25
dnd5e,clockwork-assassin,unaligned,Construct,,16,99,14,17,12,12,12,7,6
dnd5e,clockwork-beetle,unaligned,Construct,,14,15,8,16,10,4,12,7,0.5
dnd5e,clockwork-beetle-swarm,neutral,Construct,Swarm,14,52,8,16,12,4,12,7,3
dnd5e,clockwork-conductor,lawful neutral,Construct,,13,28,7,12,10,9,12,16,0.5
dnd5e,clockwork-hound,unaligned,Construct,,12,71,16,15,14,1,10,1,2
dnd5e,clockwork-huntsman,unaligned,Construct,,14,110,17,14,12,4,10,1,3
dnd5e,clockwork-leech,neutral,Construct,,13,45,14,12,17,3,10,7,1
